jobset,job,Date job available,Time job available,Date job start,Time job start,Date job end,Time job end,Code job Complete
jfu02Cald,dfsaa0,20/04/2017,23:33:02,20/04/2017,23:50:14,21/04/2017,00:03:34,00000000
jfu02Cald,dfsaa0,21/03/2017,00:03:04,21/03/2017,00:36:36,21/03/2017,00:58:22,00000000
jfu02Cald,dfsaa0,21/03/2017,23:54:18,22/03/2017,00:22:46,22/03/2017,00:42:52,00000000
jfu02Cald,dfsaa0,21/04/2017,23:27:38,21/04/2017,23:47:01,21/04/2017,23:59:33,00000000
jfu02Cald,dfsaa0,22/02/2017,00:08:02,22/02/2017,00:36:40,22/02/2017,00:55:47,00000000
jfu02Cald,dfsaa0,22/03/2017,23:56:46,23/03/2017,00:25:15,23/03/2017,00:45:31,00000000
jfu02Cald,dfsaa0,23/01/2017,23:45:01,24/01/2017,00:14:54,24/01/2017,00:32:16,00000000
jfu02Cald,dfsaa0,23/02/2017,02:43:36,23/02/2017,03:14:57,23/02/2017,03:32:38,00000000
jfu02Cald,dfsaa0,23/02/2017,23:57:10,24/02/2017,00:27:19,24/02/2017,00:45:32,00000000
jfu02Cald,dfsaa0,23/03/2017,23:54:48,24/03/2017,00:24:24,24/03/2017,00:44:07,00000000
jfu02Cald,dfsaa0,24/02/2017,23:55:03,25/02/2017,00:26:51,25/02/2017,00:44:38,00000000
jfu02Cald,dfsaa0,25/01/2017,00:12:32,25/01/2017,00:44:22,25/01/2017,01:01:48,00000000
jfu02Cald,dfsaa0,25/01/2017,23:44:58,26/01/2017,00:15:24,26/01/2017,00:32:36,00000000
jfu02Cald,dfsaa0,25/03/2017,00:03:04,25/03/2017,00:34:31,25/03/2017,00:54:08,00000000
jfu02Cald,dfsaa0,25/04/2017,02:13:41,25/04/2017,02:32:43,25/04/2017,02:45:08,00000000
jfu02Cald,dfsaa0,25/04/2017,23:31:01,25/04/2017,23:50:00,26/04/2017,00:03:23,00000000
jfu02Cald,dfsaa0,27/01/2017,01:33:53,27/01/2017,02:06:20,27/01/2017,02:26:15,00000000
jfu02Cald,dfsaa0,27/01/2017,23:51:31,28/01/2017,00:21:56,28/01/2017,00:40:03,00000000
jfu02Cald,dfsaa0,27/03/2017,23:58:09,28/03/2017,00:27:40,28/03/2017,00:46:40,00000000
jfu02Cald,dfsaa0,27/04/2017,01:25:02,27/04/2017,01:38:40,27/04/2017,01:51:21,00000000
jfu02Cald,dfsaa0,28/02/2017,00:04:59,28/02/2017,00:34:46,28/02/2017,00:53:37,00000000
jfu02Cald,dfsaa0,28/04/2017,00:34:21,28/04/2017,00:47:52,28/04/2017,01:00:32,00000000
jfu02Cald,dfsaa0,29/03/2017,03:21:27,29/03/2017,03:52:55,29/03/2017,04:12:24,00000000
jfu02Cald,dfsaa0,29/04/2017,01:35:45,29/04/2017,04:21:43,29/04/2017,04:32:37,00000000
jfu02Cald,dfsaa0,30/01/2017,23:49:45,31/01/2017,00:20:46,31/01/2017,00:38:37,00000000
jfu02Cald,dfsaa0,30/03/2017,00:08:24,30/03/2017,00:39:03,30/03/2017,01:01:07,00000000
jfu02Cald,dfsaa0,31/03/2017,01:08:42,31/03/2017,01:42:38,31/03/2017,02:03:41,00000000
jfu02Cald,dfsaa1,01/02/2017,03:30:16,01/02/2017,07:14:00,01/02/2017,07:15:40,00000000
jfu02Cald,dfsaa1,01/03/2017,03:02:24,01/03/2017,06:13:44,01/03/2017,06:15:12,00000000
jfu02Cald,dfsaa1,01/04/2017,02:55:03,01/04/2017,06:25:36,01/04/2017,06:27:15,00000000
jfu02Cald,dfsaa1,02/02/2017,00:14:28,02/02/2017,00:56:14,02/02/2017,00:57:57,00000000
jfu02Cald,dfsaa1,02/02/2017,23:58:59,03/02/2017,00:26:51,03/02/2017,00:28:41,00000000
jfu02Cald,dfsaa1,02/03/2017,00:22:03,02/03/2017,01:03:22,02/03/2017,01:05:08,00000000
jfu02Cald,dfsaa1,03/03/2017,00:08:16,03/03/2017,00:37:16,03/03/2017,00:39:03,00000000
jfu02Cald,dfsaa1,03/05/2017,00:57:18,03/05/2017,01:15:45,03/05/2017,01:16:40,00000000
jfu02Cald,dfsaa1,03/05/2017,23:19:08,03/05/2017,23:32:42,03/05/2017,23:33:35,00000000
jfu02Cald,dfsaa1,04/02/2017,00:01:06,04/02/2017,00:30:28,04/02/2017,00:32:14,00000000
jfu02Cald,dfsaa1,04/03/2017,00:06:29,04/03/2017,00:35:19,04/03/2017,00:37:14,00000000
jfu02Cald,dfsaa1,04/04/2017,00:42:35,04/04/2017,01:27:14,04/04/2017,01:29:13,00000000
jfu02Cald,dfsaa1,04/05/2017,23:10:25,04/05/2017,23:25:25,04/05/2017,23:26:19,00000000
jfu02Cald,dfsaa1,05/04/2017,00:25:39,05/04/2017,00:58:42,05/04/2017,01:00:42,00000000
jfu02Cald,dfsaa1,05/05/2017,23:15:28,05/05/2017,23:29:11,05/05/2017,23:30:07,00000000
jfu02Cald,dfsaa1,06/04/2017,01:37:33,06/04/2017,02:12:46,06/04/2017,02:14:49,00000000
jfu02Cald,dfsaa1,07/02/2017,00:49:57,07/02/2017,01:04:58,07/02/2017,01:06:43,00000000
jfu02Cald,dfsaa1,07/03/2017,00:11:09,07/03/2017,00:42:00,07/03/2017,00:43:51,00000000
jfu02Cald,dfsaa1,07/04/2017,00:37:42,07/04/2017,01:11:05,07/04/2017,01:13:07,00000000
jfu02Cald,dfsaa1,08/02/2017,00:03:45,08/02/2017,00:33:28,08/02/2017,00:35:16,00000000
jfu02Cald,dfsaa1,08/03/2017,00:01:57,08/03/2017,00:31:10,08/03/2017,00:33:08,00000000
jfu02Cald,dfsaa1,08/03/2017,23:58:47,09/03/2017,00:27:52,09/03/2017,00:29:49,00000000
jfu02Cald,dfsaa1,08/04/2017,00:00:32,08/04/2017,00:35:14,08/04/2017,00:37:15,00000000
jfu02Cald,dfsaa1,09/02/2017,01:47:05,09/02/2017,02:19:12,09/02/2017,02:21:04,00000000
jfu02Cald,dfsaa1,09/02/2017,23:53:55,10/02/2017,00:22:57,10/02/2017,00:24:52,00000000
jfu02Cald,dfsaa1,09/03/2017,23:54:58,10/03/2017,00:24:03,10/03/2017,00:25:59,00000000
jfu02Cald,dfsaa1,10/05/2017,01:28:56,10/05/2017,01:36:25,10/05/2017,01:37:17,00000000
jfu02Cald,dfsaa1,11/01/2017,00:21:28,11/01/2017,00:37:25,11/01/2017,00:39:13,00000000
jfu02Cald,dfsaa1,11/02/2017,02:06:21,11/02/2017,02:39:39,11/02/2017,02:41:34,00000000
jfu02Cald,dfsaa1,11/03/2017,00:02:49,11/03/2017,00:33:15,11/03/2017,00:35:11,00000000
jfu02Cald,dfsaa1,11/04/2017,00:03:22,11/04/2017,00:37:42,11/04/2017,00:39:40,00000000
jfu02Cald,dfsaa1,11/05/2017,03:26:08,11/05/2017,03:39:37,11/05/2017,03:40:29,00000000
jfu02Cald,dfsaa1,11/05/2017,23:10:59,11/05/2017,23:24:06,11/05/2017,23:25:03,00000000
jfu02Cald,dfsaa1,12/01/2017,00:13:08,12/01/2017,00:42:06,12/01/2017,00:43:45,00000000
jfu02Cald,dfsaa1,12/01/2017,23:54:06,13/01/2017,00:23:51,13/01/2017,00:25:40,00000000
jfu02Cald,dfsaa1,12/04/2017,00:09:29,12/04/2017,00:41:16,12/04/2017,00:43:17,00000000
jfu02Cald,dfsaa1,12/04/2017,23:59:38,13/04/2017,00:32:14,13/04/2017,00:34:14,00000000
jfu02Cald,dfsaa1,12/05/2017,23:10:40,12/05/2017,23:24:11,12/05/2017,23:25:05,00000000
jfu02Cald,dfsaa1,13/01/2017,23:47:37,14/01/2017,00:18:08,14/01/2017,00:19:54,00000000
jfu02Cald,dfsaa1,13/02/2017,23:50:05,14/02/2017,00:21:38,14/02/2017,00:23:28,00000000
jfu02Cald,dfsaa1,14/03/2017,00:01:22,14/03/2017,00:31:24,14/03/2017,00:33:11,00000000
jfu02Cald,dfsaa1,14/03/2017,23:49:20,15/03/2017,00:18:45,15/03/2017,00:20:35,00000000
jfu02Cald,dfsaa1,14/04/2017,00:03:35,14/04/2017,00:36:44,14/04/2017,00:38:49,00000000
jfu02Cald,dfsaa1,14/04/2017,23:37:11,14/04/2017,23:56:05,14/04/2017,23:57:01,00000000
jfu02Cald,dfsaa1,15/02/2017,01:13:05,15/02/2017,01:43:54,15/02/2017,01:45:50,00000000
jfu02Cald,dfsaa1,15/02/2017,23:52:30,16/02/2017,00:23:48,16/02/2017,00:25:38,00000000
jfu02Cald,dfsaa1,15/03/2017,23:49:44,16/03/2017,00:18:48,16/03/2017,00:20:44,00000000
jfu02Cald,dfsaa1,15/05/2017,23:21:34,15/05/2017,23:38:30,15/05/2017,23:39:32,00000000
jfu02Cald,dfsaa1,16/01/2017,23:51:53,17/01/2017,00:22:04,17/01/2017,00:23:51,00000000
jfu02Cald,dfsaa1,16/02/2017,23:48:28,17/02/2017,00:19:04,17/02/2017,00:21:02,00000000
jfu02Cald,dfsaa1,16/05/2017,23:26:29,16/05/2017,23:44:08,16/05/2017,23:45:10,00000000
jfu02Cald,dfsaa1,17/03/2017,00:59:46,17/03/2017,01:28:39,17/03/2017,01:30:31,00000000
jfu02Cald,dfsaa1,17/03/2017,23:46:42,18/03/2017,00:17:13,18/03/2017,00:19:05,00000000
jfu02Cald,dfsaa1,17/05/2017,23:24:28,17/05/2017,23:40:44,17/05/2017,23:41:49,00000000
jfu02Cald,dfsaa1,18/01/2017,00:23:18,18/01/2017,00:54:01,18/01/2017,00:55:48,00000000
jfu02Cald,dfsaa1,18/01/2017,23:47:04,19/01/2017,00:16:42,19/01/2017,00:18:21,00000000
jfu02Cald,dfsaa1,18/02/2017,04:53:23,18/02/2017,05:26:00,18/02/2017,05:27:49,00000000
jfu02Cald,dfsaa1,18/05/2017,23:22:51,18/05/2017,23:40:09,18/05/2017,23:41:09,00000000
jfu02Cald,dfsaa1,19/01/2017,23:44:47,20/01/2017,00:14:23,20/01/2017,00:16:16,00000000
jfu02Cald,dfsaa1,19/04/2017,00:46:11,19/04/2017,01:04:31,19/04/2017,01:05:26,00000000
jfu02Cald,dfsaa1,20/01/2017,23:46:00,21/01/2017,00:15:36,21/01/2017,00:17:33,00000000
jfu02Cald,dfsaa1,20/02/2017,23:55:00,21/02/2017,00:25:57,21/02/2017,00:27:53,00000000
jfu02Cald,dfsaa1,20/04/2017,01:49:28,20/04/2017,02:07:09,20/04/2017,02:08:06,00000000
jfu02Cald,dfsaa1,20/04/2017,23:33:02,20/04/2017,23:50:01,20/04/2017,23:50:55,00000000
jfu02Cald,dfsaa1,21/03/2017,00:03:04,21/03/2017,00:34:53,21/03/2017,00:36:55,00000000
jfu02Cald,dfsaa1,21/03/2017,23:54:18,22/03/2017,00:22:11,22/03/2017,00:24:12,00000000
jfu02Cald,dfsaa1,21/04/2017,23:27:38,21/04/2017,23:46:20,21/04/2017,23:47:17,00000000
jfu02Cald,dfsaa1,22/02/2017,00:08:03,22/02/2017,00:35:43,22/02/2017,00:37:32,00000000
jfu02Cald,dfsaa1,22/03/2017,23:56:46,23/03/2017,00:24:47,23/03/2017,00:26:37,00000000
jfu02Cald,dfsaa1,23/01/2017,23:45:01,24/01/2017,00:13:41,24/01/2017,00:15:36,00000000
jfu02Cald,dfsaa1,23/02/2017,02:43:36,23/02/2017,03:14:25,23/02/2017,03:16:14,00000000
jfu02Cald,dfsaa1,23/02/2017,23:57:10,24/02/2017,00:25:39,24/02/2017,00:27:29,00000000
jfu02Cald,dfsaa1,23/03/2017,23:54:48,24/03/2017,00:23:51,24/03/2017,00:25:49,00000000
jfu02Cald,dfsaa1,24/02/2017,23:55:03,25/02/2017,00:25:37,25/02/2017,00:27:28,00000000
jfu02Cald,dfsaa1,25/01/2017,00:12:32,25/01/2017,00:43:08,25/01/2017,00:45:05,00000000
jfu02Cald,dfsaa1,25/01/2017,23:44:58,26/01/2017,00:13:57,26/01/2017,00:15:50,00000000
jfu02Cald,dfsaa1,25/03/2017,00:03:04,25/03/2017,00:33:16,25/03/2017,00:35:04,00000000
jfu02Cald,dfsaa1,25/04/2017,02:13:41,25/04/2017,02:31:55,25/04/2017,02:32:51,00000000
jfu02Cald,dfsaa1,25/04/2017,23:31:01,25/04/2017,23:49:36,25/04/2017,23:50:34,00000000
jfu02Cald,dfsaa1,27/01/2017,01:33:53,27/01/2017,02:04:54,27/01/2017,02:06:53,00000000
jfu02Cald,dfsaa1,27/01/2017,23:51:31,28/01/2017,00:20:11,28/01/2017,00:22:15,00000000
jfu02Cald,dfsaa1,27/03/2017,23:58:09,28/03/2017,00:26:33,28/03/2017,00:28:28,00000000
jfu02Cald,dfsaa1,27/04/2017,01:25:02,27/04/2017,01:38:25,27/04/2017,01:39:15,00000000
jfu02Cald,dfsaa1,28/02/2017,00:04:59,28/02/2017,00:33:14,28/02/2017,00:35:09,00000000
jfu02Cald,dfsaa1,28/04/2017,00:34:21,28/04/2017,00:47:33,28/04/2017,00:48:21,00000000
jfu02Cald,dfsaa1,29/03/2017,03:21:27,29/03/2017,03:51:07,29/03/2017,03:52:58,00000000
jfu02Cald,dfsaa1,29/04/2017,01:35:45,29/04/2017,04:21:33,29/04/2017,04:22:14,00000000
jfu02Cald,dfsaa1,30/01/2017,23:49:46,31/01/2017,00:19:28,31/01/2017,00:21:31,00000000
jfu02Cald,dfsaa1,30/03/2017,00:08:24,30/03/2017,00:37:59,30/03/2017,00:39:52,00000000
jfu02Cald,dfsaa1,31/03/2017,01:08:42,31/03/2017,01:41:00,31/03/2017,01:42:57,00000000
jfu02Cald,dfsaa2,01/02/2017,03:30:17,01/02/2017,07:14:10,01/02/2017,07:16:02,00000000
jfu02Cald,dfsaa2,01/03/2017,03:02:24,01/03/2017,06:13:56,01/03/2017,06:15:32,00000000
jfu02Cald,dfsaa2,01/04/2017,02:55:03,01/04/2017,06:25:57,01/04/2017,06:27:38,00000000
jfu02Cald,dfsaa2,02/02/2017,00:14:28,02/02/2017,00:57:45,02/02/2017,00:59:47,00000000
jfu02Cald,dfsaa2,02/02/2017,23:58:59,03/02/2017,00:27:20,03/02/2017,00:29:29,00000000
jfu02Cald,dfsaa2,02/03/2017,00:22:03,02/03/2017,01:05:02,02/03/2017,01:07:05,00000000
jfu02Cald,dfsaa2,03/03/2017,00:08:16,03/03/2017,00:37:44,03/03/2017,00:39:45,00000000
jfu02Cald,dfsaa2,03/05/2017,00:57:18,03/05/2017,01:16:21,03/05/2017,01:17:24,00000000
jfu02Cald,dfsaa2,03/05/2017,23:19:08,03/05/2017,23:33:05,03/05/2017,23:34:10,00000000
jfu02Cald,dfsaa2,04/02/2017,00:01:06,04/02/2017,00:30:53,04/02/2017,00:32:57,00000000
jfu02Cald,dfsaa2,04/03/2017,00:06:29,04/03/2017,00:35:40,04/03/2017,00:37:49,00000000
jfu02Cald,dfsaa2,04/04/2017,00:42:35,04/04/2017,01:28:06,04/04/2017,01:30:31,00000000
jfu02Cald,dfsaa2,04/05/2017,23:10:25,04/05/2017,23:25:48,04/05/2017,23:26:52,00000000
jfu02Cald,dfsaa2,05/04/2017,00:25:39,05/04/2017,00:59:28,05/04/2017,01:01:51,00000000
jfu02Cald,dfsaa2,05/05/2017,23:15:28,05/05/2017,23:29:37,05/05/2017,23:30:47,00000000
jfu02Cald,dfsaa2,06/04/2017,01:37:33,06/04/2017,02:13:17,06/04/2017,02:15:35,00000000
jfu02Cald,dfsaa2,07/02/2017,00:49:57,07/02/2017,01:05:26,07/02/2017,01:07:32,00000000
jfu02Cald,dfsaa2,07/03/2017,00:11:09,07/03/2017,00:42:22,07/03/2017,00:44:30,00000000
jfu02Cald,dfsaa2,07/04/2017,00:37:42,07/04/2017,01:11:27,07/04/2017,01:13:51,00000000
jfu02Cald,dfsaa2,08/02/2017,00:03:46,08/02/2017,00:33:48,08/02/2017,00:35:57,00000000
jfu02Cald,dfsaa2,08/03/2017,00:01:57,08/03/2017,00:31:32,08/03/2017,00:33:36,00000000
jfu02Cald,dfsaa2,08/03/2017,23:58:47,09/03/2017,00:28:16,09/03/2017,00:30:21,00000000
jfu02Cald,dfsaa2,08/04/2017,00:00:33,08/04/2017,00:35:33,08/04/2017,00:37:58,00000000
jfu02Cald,dfsaa2,09/02/2017,01:47:05,09/02/2017,02:20:01,09/02/2017,02:22:06,00000000
jfu02Cald,dfsaa2,09/02/2017,23:53:55,10/02/2017,00:23:28,10/02/2017,00:25:43,00000000
jfu02Cald,dfsaa2,09/03/2017,23:54:58,10/03/2017,00:24:27,10/03/2017,00:26:26,00000000
jfu02Cald,dfsaa2,10/05/2017,01:28:57,10/05/2017,01:37:32,10/05/2017,01:38:36,00000000
jfu02Cald,dfsaa2,11/01/2017,00:21:29,11/01/2017,00:37:25,11/01/2017,00:39:27,00000000
jfu02Cald,dfsaa2,11/02/2017,02:06:21,11/02/2017,02:40:07,11/02/2017,02:42:23,00000000
jfu02Cald,dfsaa2,11/03/2017,00:02:49,11/03/2017,00:33:36,11/03/2017,00:35:51,00000000
jfu02Cald,dfsaa2,11/04/2017,00:03:22,11/04/2017,00:38:02,11/04/2017,00:40:17,00000000
jfu02Cald,dfsaa2,11/05/2017,03:26:08,11/05/2017,03:40:02,11/05/2017,03:41:06,00000000
jfu02Cald,dfsaa2,11/05/2017,23:10:59,11/05/2017,23:24:31,11/05/2017,23:25:40,00000000
jfu02Cald,dfsaa2,12/01/2017,00:13:08,12/01/2017,00:42:10,12/01/2017,00:44:08,00000000
jfu02Cald,dfsaa2,12/01/2017,23:54:06,13/01/2017,00:23:55,13/01/2017,00:26:00,00000000
jfu02Cald,dfsaa2,12/04/2017,00:09:29,12/04/2017,00:41:35,12/04/2017,00:43:51,00000000
jfu02Cald,dfsaa2,12/04/2017,23:59:38,13/04/2017,00:32:32,13/04/2017,00:34:49,00000000
jfu02Cald,dfsaa2,12/05/2017,23:10:40,12/05/2017,23:24:34,12/05/2017,23:25:45,00000000
jfu02Cald,dfsaa2,13/01/2017,23:47:37,14/01/2017,00:18:10,14/01/2017,00:20:11,00000000
jfu02Cald,dfsaa2,13/02/2017,23:50:05,14/02/2017,00:22:01,14/02/2017,00:24:08,00000000
jfu02Cald,dfsaa2,14/03/2017,00:01:23,14/03/2017,00:31:48,14/03/2017,00:33:48,00000000
jfu02Cald,dfsaa2,14/03/2017,23:49:21,15/03/2017,00:19:03,15/03/2017,00:21:18,00000000
jfu02Cald,dfsaa2,14/04/2017,00:03:35,14/04/2017,00:36:58,14/04/2017,00:39:17,00000000
jfu02Cald,dfsaa2,14/04/2017,23:37:11,14/04/2017,23:56:28,14/04/2017,23:57:36,00000000
jfu02Cald,dfsaa2,15/02/2017,01:13:05,15/02/2017,01:45:23,15/02/2017,01:47:28,00000000
jfu02Cald,dfsaa2,15/02/2017,23:52:30,16/02/2017,00:24:43,16/02/2017,00:26:42,00000000
jfu02Cald,dfsaa2,15/03/2017,23:49:44,16/03/2017,00:19:03,16/03/2017,00:21:20,00000000
jfu02Cald,dfsaa2,15/05/2017,23:21:34,15/05/2017,23:38:59,15/05/2017,23:40:14,00000000
jfu02Cald,dfsaa2,16/01/2017,23:51:53,17/01/2017,00:22:09,17/01/2017,00:24:11,00000000
jfu02Cald,dfsaa2,16/02/2017,23:48:28,17/02/2017,00:19:30,17/02/2017,00:21:47,00000000
jfu02Cald,dfsaa2,16/05/2017,23:26:29,16/05/2017,23:44:36,16/05/2017,23:45:54,00000000
jfu02Cald,dfsaa2,17/03/2017,00:59:46,17/03/2017,01:28:55,17/03/2017,01:30:57,00000000
jfu02Cald,dfsaa2,17/03/2017,23:46:42,18/03/2017,00:17:30,18/03/2017,00:19:34,00000000
jfu02Cald,dfsaa2,17/05/2017,23:24:28,17/05/2017,23:41:11,17/05/2017,23:42:30,00000000
jfu02Cald,dfsaa2,18/01/2017,00:23:18,18/01/2017,00:54:02,18/01/2017,00:56:04,00000000
jfu02Cald,dfsaa2,18/01/2017,23:47:04,19/01/2017,00:17:57,19/01/2017,00:19:42,00000000
jfu02Cald,dfsaa2,18/02/2017,04:53:23,18/02/2017,05:26:28,18/02/2017,05:28:30,00000000
jfu02Cald,dfsaa2,18/05/2017,23:22:51,18/05/2017,23:40:36,18/05/2017,23:41:59,00000000
jfu02Cald,dfsaa2,19/01/2017,23:44:47,20/01/2017,00:14:23,20/01/2017,00:16:31,00000000
jfu02Cald,dfsaa2,19/04/2017,00:46:11,19/04/2017,01:04:41,19/04/2017,01:05:59,00000000
jfu02Cald,dfsaa2,20/01/2017,23:46:00,21/01/2017,00:16:11,21/01/2017,00:18:19,00000000
jfu02Cald,dfsaa2,20/02/2017,23:55:00,21/02/2017,00:26:21,21/02/2017,00:28:32,00000000
jfu02Cald,dfsaa2,20/04/2017,01:49:28,20/04/2017,02:07:17,20/04/2017,02:08:19,00000000
jfu02Cald,dfsaa2,20/04/2017,23:33:02,20/04/2017,23:50:08,20/04/2017,23:51:13,00000000
jfu02Cald,dfsaa2,21/03/2017,00:03:04,21/03/2017,00:35:06,21/03/2017,00:37:18,00000000
jfu02Cald,dfsaa2,21/03/2017,23:54:19,22/03/2017,00:22:27,22/03/2017,00:24:32,00000000
jfu02Cald,dfsaa2,21/04/2017,23:27:38,21/04/2017,23:46:20,21/04/2017,23:47:34,00000000
jfu02Cald,dfsaa2,22/02/2017,00:08:03,22/02/2017,00:36:09,22/02/2017,00:38:15,00000000
jfu02Cald,dfsaa2,22/03/2017,23:56:46,23/03/2017,00:25:00,23/03/2017,00:27:00,00000000
jfu02Cald,dfsaa2,23/01/2017,23:45:01,24/01/2017,00:14:04,24/01/2017,00:16:10,00000000
jfu02Cald,dfsaa2,23/02/2017,02:43:36,23/02/2017,03:14:46,23/02/2017,03:16:43,00000000
jfu02Cald,dfsaa2,23/02/2017,23:57:10,24/02/2017,00:26:04,24/02/2017,00:28:09,00000000
jfu02Cald,dfsaa2,23/03/2017,23:54:48,24/03/2017,00:24:08,24/03/2017,00:26:10,00000000
jfu02Cald,dfsaa2,24/02/2017,23:55:04,25/02/2017,00:25:58,25/02/2017,00:28:05,00000000
jfu02Cald,dfsaa2,25/01/2017,00:12:32,25/01/2017,00:43:52,25/01/2017,00:45:50,00000000
jfu02Cald,dfsaa2,25/01/2017,23:44:58,26/01/2017,00:14:27,26/01/2017,00:16:22,00000000
jfu02Cald,dfsaa2,25/03/2017,00:03:05,25/03/2017,00:33:36,25/03/2017,00:35:39,00000000
jfu02Cald,dfsaa2,25/04/2017,02:13:41,25/04/2017,02:31:55,25/04/2017,02:33:04,00000000
jfu02Cald,dfsaa2,25/04/2017,23:31:01,25/04/2017,23:49:36,25/04/2017,23:50:43,00000000
jfu02Cald,dfsaa2,27/01/2017,01:33:53,27/01/2017,02:05:30,27/01/2017,02:07:39,00000000
jfu02Cald,dfsaa2,27/01/2017,23:51:31,28/01/2017,00:20:49,28/01/2017,00:22:56,00000000
jfu02Cald,dfsaa2,27/03/2017,23:58:09,28/03/2017,00:26:52,28/03/2017,00:28:48,00000000
jfu02Cald,dfsaa2,27/04/2017,01:25:02,27/04/2017,01:38:25,27/04/2017,01:39:30,00000000
jfu02Cald,dfsaa2,28/02/2017,00:04:59,28/02/2017,00:33:42,28/02/2017,00:35:40,00000000
jfu02Cald,dfsaa2,28/04/2017,00:34:21,28/04/2017,00:47:34,28/04/2017,00:48:37,00000000
jfu02Cald,dfsaa2,29/03/2017,03:21:27,29/03/2017,03:51:30,29/03/2017,03:53:40,00000000
jfu02Cald,dfsaa2,29/04/2017,01:35:45,29/04/2017,04:21:34,29/04/2017,04:22:31,00000000
jfu02Cald,dfsaa2,30/01/2017,23:49:46,31/01/2017,00:19:53,31/01/2017,00:22:06,00000000
jfu02Cald,dfsaa2,30/03/2017,00:08:24,30/03/2017,00:38:19,30/03/2017,00:40:36,00000000
jfu02Cald,dfsaa2,31/03/2017,01:08:42,31/03/2017,01:41:09,31/03/2017,01:43:20,00000000
jfu02Cald,dfsaa3,01/02/2017,03:30:17,01/02/2017,07:14:11,01/02/2017,07:16:31,00000000
jfu02Cald,dfsaa3,01/03/2017,03:02:24,01/03/2017,06:14:15,01/03/2017,06:16:12,00000000
jfu02Cald,dfsaa3,01/04/2017,02:55:03,01/04/2017,06:25:57,01/04/2017,06:28:04,00000000
jfu02Cald,dfsaa3,02/02/2017,00:14:28,02/02/2017,00:57:59,02/02/2017,01:00:43,00000000
jfu02Cald,dfsaa3,02/02/2017,23:58:59,03/02/2017,00:27:20,03/02/2017,00:30:08,00000000
jfu02Cald,dfsaa3,02/03/2017,00:22:03,02/03/2017,01:05:09,02/03/2017,01:08:02,00000000
jfu02Cald,dfsaa3,03/03/2017,00:08:16,03/03/2017,00:37:51,03/03/2017,00:40:26,00000000
jfu02Cald,dfsaa3,03/05/2017,00:57:18,03/05/2017,01:16:23,03/05/2017,01:17:47,00000000
jfu02Cald,dfsaa3,03/05/2017,23:19:08,03/05/2017,23:33:06,03/05/2017,23:34:27,00000000
jfu02Cald,dfsaa3,04/02/2017,00:01:06,04/02/2017,00:30:57,04/02/2017,00:33:52,00000000
jfu02Cald,dfsaa3,04/03/2017,00:06:29,04/03/2017,00:35:47,04/03/2017,00:38:39,00000000
jfu02Cald,dfsaa3,04/04/2017,00:42:35,04/04/2017,01:28:57,04/04/2017,01:32:09,00000000
jfu02Cald,dfsaa3,04/05/2017,23:10:25,04/05/2017,23:25:49,04/05/2017,23:27:11,00000000
jfu02Cald,dfsaa3,05/04/2017,00:25:39,05/04/2017,01:00:12,05/04/2017,01:03:27,00000000
jfu02Cald,dfsaa3,05/05/2017,23:15:28,05/05/2017,23:29:39,05/05/2017,23:31:04,00000000
jfu02Cald,dfsaa3,06/04/2017,01:37:33,06/04/2017,02:13:27,06/04/2017,02:16:46,00000000
jfu02Cald,dfsaa3,07/02/2017,00:49:57,07/02/2017,01:05:38,07/02/2017,01:08:51,00000000
jfu02Cald,dfsaa3,07/03/2017,00:11:09,07/03/2017,00:42:25,07/03/2017,00:45:13,00000000
jfu02Cald,dfsaa3,07/04/2017,00:37:42,07/04/2017,01:11:31,07/04/2017,01:14:52,00000000
jfu02Cald,dfsaa3,08/02/2017,00:03:46,08/02/2017,00:33:51,08/02/2017,00:36:47,00000000
jfu02Cald,dfsaa3,08/03/2017,00:01:57,08/03/2017,00:31:33,08/03/2017,00:34:21,00000000
jfu02Cald,dfsaa3,08/03/2017,23:58:47,09/03/2017,00:28:17,09/03/2017,00:30:58,00000000
jfu02Cald,dfsaa3,08/04/2017,00:00:33,08/04/2017,00:35:34,08/04/2017,00:38:45,00000000
jfu02Cald,dfsaa3,09/02/2017,01:47:05,09/02/2017,02:20:19,09/02/2017,02:22:57,00000000
jfu02Cald,dfsaa3,09/02/2017,23:53:55,10/02/2017,00:23:31,10/02/2017,00:26:28,00000000
jfu02Cald,dfsaa3,09/03/2017,23:54:58,10/03/2017,00:24:32,10/03/2017,00:27:06,00000000
jfu02Cald,dfsaa3,10/05/2017,01:28:57,10/05/2017,01:37:36,10/05/2017,01:39:05,00000000
jfu02Cald,dfsaa3,11/01/2017,00:21:29,11/01/2017,00:38:33,11/01/2017,00:41:28,00000000
jfu02Cald,dfsaa3,11/02/2017,02:06:21,11/02/2017,02:40:08,11/02/2017,02:43:12,00000000
jfu02Cald,dfsaa3,11/03/2017,00:02:49,11/03/2017,00:33:39,11/03/2017,00:36:27,00000000
jfu02Cald,dfsaa3,11/04/2017,00:03:23,11/04/2017,00:38:15,11/04/2017,00:41:05,00000000
jfu02Cald,dfsaa3,11/05/2017,03:26:08,11/05/2017,03:40:03,11/05/2017,03:41:24,00000000
jfu02Cald,dfsaa3,11/05/2017,23:10:59,11/05/2017,23:24:32,11/05/2017,23:25:55,00000000
